employee_id,hire_date,gender,employment_type,exit_date
E04547,2023-01-19,F,Full-time,2026-07-31
E04548,2022-04-10,F,Full-time,2025-01-31
E04549,2022-07-06,M,Full-time,
E04550,2016-12-18,F,Full-time,
E04551,2023-05-31,M,Full-time,
E04552,2018-02-19,M,Full-time,2025-03-31
E04553,2023-04-22,M,Full-time,2025-03-31
E04554,2020-12-23,M,Full-time,2025-01-31
E04555,2017-06-11,M,Full-time,
E04556,2011-07-10,F,Full-time,
E04557,2023-03-10,M,Full-time,
E04558,2018-09-20,F,Full-time,2025-07-31
E04559,2021-05-03,F,Full-time,2024-10-31
E04560,2020-08-21,M,Full-time,
E04561,2021-10-03,F,Full-time,
E04562,2018-07-01,M,Full-time,2025-03-31
E04563,2024-04-02,F,Full-time,
E04564,2022-07-11,M,Full-time,2025-05-31
E04565,2019-01-03,F,Full-time,2025-06-30
E04566,2023-12-13,M,Full-time,2026-01-31
E04567,2021-11-28,F,Full-time,
E04568,2023-09-29,M,Full-time,2025-01-31
E04569,2023-12-26,M,Full-time,
E04570,2023-11-09,M,Full-time,2025-10-31
E04571,2020-11-18,F,Full-time,
E04572,2017-01-21,F,Full-time,
E04573,2022-03-22,F,Full-time,
E04574,2018-06-30,M,Full-time,
E04575,2021-01-13,F,Full-time,
E04576,2023-03-08,F,Full-time,
E04577,2019-07-27,F,Full-time,2025-07-31
E04578,2013-07-25,F,Full-time,2025-06-30
E04579,2020-08-25,F,Full-time,2026-03-31
E04580,2018-11-20,M,Full-time,
E04581,2023-05-30,M,Full-time,2025-11-30
E04582,2022-05-31,M,Full-time,
E04583,2023-09-15,M,Full-time,
E04584,2023-12-05,F,Full-time,2025-02-28
E04585,2017-11-12,M,Full-time,2025-01-31
E04586,2022-03-25,F,Full-time,2024-11-30
E04587,2022-04-30,M,Full-time,2024-11-30
E04588,2017-08-08,M,Part-time,2024-10-31
E04589,2023-06-20,M,Full-time,
E04590,2022-02-13,F,Full-time,2026-01-31
E04591,2022-10-25,M,Full-time,
E04592,2022-09-01,F,Full-time,2026-04-30
E04593,2022-08-25,M,Part-time,2026-08-31
E04594,2022-07-25,F,Full-time,
E04595,2022-06-09,F,Full-time,2026-01-31
E04596,2020-12-02,M,Full-time,
E04597,2021-11-14,M,Full-time,
E04598,2023-07-26,F,Full-time,
E04599,2021-01-10,F,Full-time,
E04600,2023-03-26,M,Full-time,
E04601,2022-03-14,M,Full-time,
E04602,2022-01-12,M,Full-time,2025-03-31
E04603,2023-07-10,M,Part-time,
E04604,2019-09-24,M,Full-time,2025-02-28
E04605,2022-01-01,F,Part-time,
E04606,2021-10-14,F,Full-time,2026-01-31
E04607,2021-11-19,F,Full-time,
E04608,2022-06-13,F,Full-time,2024-09-30
E04609,2017-10-24,F,Full-time,2025-04-30
E04610,2018-03-17,F,Full-time,2025-04-30
E04611,2020-12-25,M,Full-time,2026-01-31
E04612,2016-04-15,M,Full-time,2025-06-30
E04613,2020-06-10,M,Full-time,
E04614,2021-05-02,F,Full-time,
E04615,2021-09-02,M,Full-time,2025-11-30
E04616,2021-02-03,F,Full-time,
E04617,2021-05-25,F,Full-time,
E04618,2022-12-26,M,Full-time,
E04619,2020-11-11,N,Full-time,
E04620,2014-05-14,F,Full-time,
E04621,2021-09-14,M,Part-time,2026-04-30
E04622,2019-01-26,F,Full-time,
E04623,2020-06-04,M,Full-time,
E04624,2019-07-23,F,Part-time,2026-02-28
E04625,2020-04-26,M,Full-time,
E04626,2016-03-12,M,Full-time,
E04627,2020-09-30,F,Full-time,
E04628,2023-07-16,M,Full-time,2025-01-31
E04629,2020-08-03,M,Full-time,
E04630,2024-04-01,F,Full-time,2025-05-31
E04631,2023-12-22,M,Full-time,
E04632,2024-01-19,M,Full-time,
E04633,2020-07-10,M,Full-time,2025-11-30
E04634,2018-04-17,F,Full-time,
E04635,2019-01-12,M,Full-time,
E04636,2017-07-02,M,Full-time,2025-11-30
E04637,2023-04-14,F,Full-time,2025-05-31
E04638,2022-07-01,F,Part-time,2024-09-30
E04639,2023-03-22,F,Full-time,
E04640,2020-07-03,F,Full-time,2024-11-30
E04641,2021-06-27,M,Full-time,
E04642,2017-06-25,F,Full-time,
E04643,2023-06-11,F,Full-time,
E04644,2016-07-20,F,Full-time,
E04645,2023-10-24,F,Full-time,2026-02-28
E04646,2021-04-20,F,Full-time,
E04647,2022-09-25,M,Full-time,
E04648,2021-11-22,M,Full-time,
E04649,2015-08-14,M,Full-time,
E04650,2022-09-23,M,Full-time,2025-03-31
E04651,2023-08-13,M,Part-time,2026-01-31
E04652,2024-03-13,F,Full-time,
E04653,2018-07-17,M,Full-time,
E04654,2022-03-09,M,Full-time,
E04655,2016-12-11,F,Full-time,
E04656,2020-04-05,F,Full-time,
E04657,2023-11-10,F,Full-time,
E04658,2023-07-05,F,Full-time,
E04659,2019-12-31,F,Full-time,
E04660,2017-12-18,F,Full-time,2025-10-31
E04661,2022-01-18,F,Full-time,2025-02-28
E04662,2022-01-08,M,Full-time,
E04663,2021-03-26,F,Full-time,
E04664,2023-03-21,F,Full-time,2025-03-31
E04665,2021-01-22,F,Full-time,2025-11-30
E04666,2018-07-27,F,Full-time,
E04667,2022-06-03,F,Full-time,
E04668,2016-05-28,M,Full-time,
E04669,2020-04-10,M,Full-time,
E04670,2022-03-26,F,Full-time,
E04671,2016-01-16,M,Full-time,
E04672,2021-11-09,N,Full-time,
E04673,2022-05-18,N,Full-time,2025-10-31
E04674,2015-01-28,F,Full-time,2025-02-28
E04675,2019-10-01,F,Full-time,2024-09-30
E04676,2022-10-19,M,Full-time,
E04677,2024-01-23,F,Part-time,
E04678,2020-10-22,F,Full-time,
E04679,2021-10-15,M,Full-time,
E04680,2018-09-14,M,Full-time,
E04681,2021-07-11,F,Full-time,
E04682,2021-02-15,M,Full-time,
E04683,2020-06-29,F,Full-time,
E04684,2016-04-29,M,Full-time,
E04685,2023-12-27,M,Full-time,
E04686,2020-09-30,F,Full-time,2026-03-31
E04687,2014-04-09,M,Part-time,
E04688,2021-07-31,M,Full-time,2026-05-31
E04689,2017-08-12,F,Full-time,
E04690,2021-11-05,M,Full-time,
E04691,2018-10-15,N,Full-time,
E04692,2020-08-11,M,Full-time,
E04693,2020-01-26,F,Full-time,
E04694,2020-10-31,M,Full-time,
E04695,2023-02-21,N,Full-time,2024-10-31
E04696,2013-04-01,M,Full-time,
E04697,2022-11-30,F,Full-time,
E04698,2017-07-09,M,Part-time,
E04699,2018-12-17,F,Full-time,
E04700,2020-10-03,F,Full-time,2026-05-31
E04701,2021-09-08,M,Full-time,
E04702,2022-06-16,M,Full-time,
E04703,2018-08-12,F,Part-time,2025-06-30
E04704,2019-03-04,F,Full-time,2025-03-31
E04705,2020-12-06,F,Full-time,
E04706,2021-06-06,M,Full-time,
E04707,2021-01-13,M,Full-time,2024-09-30
E04708,2024-03-23,M,Full-time,
E04709,2021-08-18,M,Full-time,2025-03-31
E04710,2022-09-27,F,Full-time,
E04711,2014-07-17,M,Full-time,
E04712,2011-06-30,F,Full-time,
E04713,2022-05-01,M,Full-time,2026-05-31
E04714,2023-05-21,M,Full-time,
E04715,2022-03-01,M,Full-time,
E04716,2022-05-09,M,Full-time,
E04717,2017-05-05,F,Full-time,2026-07-31
E04718,2016-12-22,F,Full-time,
E04719,2020-03-09,M,Full-time,
E04720,2020-07-29,F,Full-time,
E04721,2023-02-20,F,Full-time,
E04722,2021-02-03,F,Full-time,
E04723,2021-06-06,F,Full-time,
E04724,2020-08-30,M,Full-time,
E04725,2020-08-02,M,Full-time,
E04726,2022-01-31,M,Full-time,
E04727,2014-03-18,F,Full-time,
E04728,2020-11-24,F,Part-time,
E04729,2021-08-04,F,Full-time,2025-08-31
E04730,2023-03-18,N,Full-time,
E04731,2021-07-14,M,Full-time,2026-01-31
E04732,2017-03-27,M,Full-time,
E04733,2020-01-16,M,Full-time,
E04734,2018-12-19,M,Full-time,
E04735,2017-07-26,F,Full-time,
E04736,2021-10-11,F,Full-time,
E04737,2016-07-02,F,Full-time,2026-02-28
E04738,2023-06-05,F,Full-time,
E04739,2016-02-07,F,Full-time,
E04740,2022-01-24,F,Full-time,2026-07-31
E04741,2020-11-04,F,Full-time,2026-03-31
E04742,2017-10-12,F,Full-time,
E04743,2019-12-02,F,Full-time,
E04744,2021-06-05,M,Full-time,
E04745,2020-09-04,F,Full-time,
E04746,2019-05-23,M,Full-time,
E04747,2019-06-07,M,Full-time,
E04748,2013-10-14,M,Full-time,2025-01-31
E04749,2016-12-30,M,Full-time,
E04750,2019-06-08,F,Full-time,
E04751,2021-01-22,F,Full-time,
E04752,2019-07-10,F,Full-time,2025-05-31
E04753,2015-09-17,N,Part-time,
E04754,2017-10-29,F,Full-time,
E04755,2022-03-29,F,Part-time,
E04756,2021-05-28,F,Full-time,2024-10-31
E04757,2019-05-23,M,Full-time,
E04758,2019-09-27,M,Full-time,2026-02-28
E04759,2019-01-07,F,Full-time,2025-10-31
E04760,2019-10-09,M,Full-time,
E04761,2018-12-02,F,Full-time,
E04762,2023-03-06,M,Full-time,
E04763,2021-06-06,M,Full-time,
E04764,2017-06-25,F,Full-time,
E04765,2021-08-18,F,Full-time,
E04766,2020-09-11,F,Full-time,
E04767,2021-04-24,M,Full-time,
E04768,2024-09-30,M,Full-time,
E04769,2024-09-30,F,Full-time,
E04770,2024-09-30,M,Full-time,
E04771,2024-09-30,M,Full-time,2025-08-31
E04772,2024-09-30,F,Full-time,
E04773,2024-09-30,M,Part-time,
E04774,2024-09-30,M,Full-time,
E04775,2024-09-30,F,Full-time,
E04776,2024-09-30,M,Full-time,
E04777,2024-09-30,F,Full-time,
E04778,2024-09-30,M,Full-time,
E04779,2024-09-30,F,Full-time,
E04780,2024-09-30,M,Full-time,2025-10-31
E04781,2024-09-30,F,Full-time,
E04782,2024-09-30,M,Full-time,
E04783,2024-09-30,F,Full-time,2025-05-31
E04784,2024-09-30,F,Full-time,
E04785,2024-09-30,F,Full-time,2025-05-31
E04786,2024-09-30,M,Full-time,
E04787,2024-09-30,M,Full-time,
E04788,2024-09-30,M,Full-time,
E04789,2024-09-30,M,Full-time,
E04790,2024-10-31,M,Full-time,2025-04-30
E04791,2024-10-31,F,Full-time,2026-06-30
E04792,2024-10-31,M,Full-time,2025-01-31
E04793,2024-10-31,M,Part-time,
E04794,2024-10-31,F,Full-time,
E04795,2024-10-31,F,Full-time,
E04796,2024-10-31,F,Full-time,
E04797,2024-10-31,M,Full-time,2025-06-30
E04798,2024-10-31,F,Full-time,
E04799,2024-10-31,M,Full-time,
E04800,2024-10-31,F,Full-time,2026-01-31
E04801,2024-10-31,F,Full-time,
E04802,2024-10-31,M,Full-time,2026-04-30
E04803,2024-10-31,M,Full-time,
E04804,2024-10-31,F,Part-time,
E04805,2024-11-30,M,Part-time,2026-05-31
E04806,2024-11-30,F,Full-time,2025-08-31
E04807,2024-11-30,M,Full-time,
E04808,2024-11-30,F,Full-time,2026-05-31
E04809,2024-11-30,M,Full-time,
E04810,2024-11-30,F,Full-time,2025-12-31
E04811,2024-11-30,F,Part-time,
E04812,2024-11-30,M,Full-time,
E04813,2024-11-30,F,Full-time,
E04814,2024-11-30,M,Full-time,2025-10-31
E04815,2024-11-30,F,Full-time,
E04816,2024-12-31,M,Full-time,2025-02-28
E04817,2024-12-31,M,Full-time,
E04818,2024-12-31,M,Part-time,
E04819,2025-01-31,F,Full-time,2025-06-30
E04820,2025-01-31,M,Full-time,
E04821,2025-01-31,F,Full-time,2025-03-31
E04822,2025-01-31,F,Full-time,2025-08-31
E04823,2025-01-31,F,Full-time,
E04824,2025-01-31,M,Full-time,2025-11-30
E04825,2025-01-31,F,Full-time,
E04826,2025-01-31,F,Full-time,2026-02-28
E04827,2025-01-31,F,Full-time,2026-03-31
E04828,2025-01-31,M,Full-time,2025-09-30
E04829,2025-01-31,M,Full-time,2026-05-31
E04830,2025-01-31,F,Full-time,
E04831,2025-01-31,F,Full-time,
E04832,2025-01-31,M,Full-time,2025-03-31
E04833,2025-01-31,M,Full-time,
E04834,2025-01-31,M,Full-time,
E04835,2025-01-31,F,Part-time,
E04836,2025-02-28,M,Part-time,
E04837,2025-02-28,M,Full-time,
E04838,2025-02-28,M,Full-time,
E04839,2025-02-28,F,Full-time,2025-06-30
E04840,2025-02-28,M,Part-time,2026-04-30
E04841,2025-02-28,F,Full-time,
E04842,2025-02-28,M,Full-time,
E04843,2025-02-28,M,Full-time,
E04844,2025-02-28,M,Full-time,2026-03-31
E04845,2025-02-28,M,Full-time,
E04846,2025-02-28,F,Full-time,2025-10-31
E04847,2025-02-28,M,Part-time,
E04848,2025-02-28,M,Full-time,
E04849,2025-02-28,F,Full-time,
E04850,2025-02-28,M,Full-time,
E04851,2025-02-28,F,Full-time,
E04852,2025-02-28,M,Full-time,
E04853,2025-02-28,F,Full-time,
E04854,2025-02-28,F,Full-time,
E04855,2025-02-28,M,Full-time,
E04856,2025-02-28,M,Full-time,2026-03-31
E04857,2025-02-28,F,Full-time,2025-10-31
E04858,2025-02-28,F,Full-time,2025-05-31
E04859,2025-03-31,F,Full-time,2025-07-31
E04860,2025-03-31,F,Full-time,
E04861,2025-03-31,F,Full-time,
E04862,2025-03-31,F,Full-time,
E04863,2025-03-31,F,Full-time,
E04864,2025-03-31,M,Full-time,
E04865,2025-03-31,F,Full-time,
E04866,2025-03-31,F,Part-time,
E04867,2025-03-31,F,Full-time,
E04868,2025-03-31,M,Full-time,2026-01-31
E04869,2025-03-31,F,Full-time,
E04870,2025-03-31,F,Part-time,2025-11-30
E04871,2025-03-31,M,Full-time,2026-06-30
E04872,2025-03-31,M,Full-time,2025-12-31
E04873,2025-03-31,F,Part-time,2025-08-31
E04874,2025-03-31,M,Full-time,
E04875,2025-03-31,F,Full-time,
E04876,2025-03-31,M,Full-time,2026-03-31
E04877,2025-03-31,M,Full-time,
E04878,2025-04-30,M,Full-time,
E04879,2025-04-30,F,Full-time,
E04880,2025-04-30,M,Full-time,
E04881,2025-04-30,F,Full-time,2026-01-31
E04882,2025-04-30,F,Full-time,
E04883,2025-04-30,F,Full-time,2025-05-31
E04884,2025-04-30,M,Full-time,2026-05-31
E04885,2025-04-30,F,Full-time,
E04886,2025-04-30,F,Part-time,
E04887,2025-04-30,M,Full-time,
E04888,2025-04-30,F,Full-time,2025-11-30
E04889,2025-04-30,F,Full-time,
E04890,2025-04-30,M,Part-time,
E04891,2025-04-30,F,Full-time,
E04892,2025-04-30,M,Full-time,
E04893,2025-04-30,M,Part-time,
E04894,2025-05-31,M,Full-time,2026-03-31
E04895,2025-05-31,M,Full-time,
E04896,2025-05-31,F,Full-time,2026-04-30
E04897,2025-05-31,F,Full-time,
E04898,2025-05-31,F,Full-time,
E04899,2025-05-31,M,Full-time,
E04900,2025-05-31,M,Full-time,
E04901,2025-05-31,F,Full-time,
E04902,2025-05-31,M,Full-time,
E04903,2025-05-31,M,Full-time,
E04904,2025-05-31,M,Full-time,
E04905,2025-05-31,M,Full-time,
E04906,2025-05-31,F,Full-time,
E04907,2025-05-31,F,Full-time,
E04908,2025-05-31,M,Full-time,2026-06-30
E04909,2025-05-31,F,Part-time,2026-03-31
E04910,2025-05-31,M,Full-time,
E04911,2025-05-31,F,Full-time,
E04912,2025-05-31,F,Full-time,
E04913,2025-05-31,F,Full-time,
E04914,2025-05-31,F,Full-time,2025-09-30
E04915,2025-05-31,M,Full-time,2025-06-30
E04916,2025-05-31,F,Full-time,2025-07-31
E04917,2025-05-31,M,Full-time,
E04918,2025-05-31,M,Full-time,
E04919,2025-05-31,F,Full-time,
E04920,2025-05-31,F,Full-time,
E04921,2025-05-31,M,Full-time,2026-07-31
E04922,2025-05-31,M,Full-time,
E04923,2025-05-31,F,Full-time,
E04924,2025-05-31,F,Full-time,
E04925,2025-05-31,F,Full-time,2026-01-31
E04926,2025-06-30,M,Full-time,2025-07-31
E04927,2025-06-30,M,Full-time,2026-03-31
E04928,2025-06-30,M,Full-time,2025-08-31
E04929,2025-06-30,F,Full-time,2025-08-31
E04930,2025-06-30,F,Full-time,
E04931,2025-06-30,M,Full-time,
E04932,2025-06-30,F,Full-time,
E04933,2025-06-30,F,Full-time,
E04934,2025-06-30,F,Full-time,2025-09-30
E04935,2025-06-30,M,Full-time,
E04936,2025-06-30,M,Full-time,2026-05-31
E04937,2025-06-30,F,Full-time,
E04938,2025-06-30,M,Full-time,
E04939,2025-06-30,M,Full-time,
E04940,2025-06-30,F,Full-time,
E04941,2025-06-30,N,Full-time,
E04942,2025-06-30,M,Full-time,
E04943,2025-06-30,F,Full-time,2025-10-31
E04944,2025-06-30,M,Full-time,
E04945,2025-06-30,M,Full-time,2026-03-31
E04946,2025-06-30,M,Full-time,
E04947,2025-06-30,F,Full-time,2025-08-31
E04948,2025-06-30,F,Full-time,
E04949,2025-06-30,F,Full-time,
E04950,2025-06-30,F,Full-time,
E04951,2025-06-30,F,Part-time,
E04952,2025-06-30,F,Full-time,
E04953,2025-06-30,F,Full-time,
E04954,2025-06-30,M,Full-time,
E04955,2025-06-30,M,Full-time,
E04956,2025-06-30,M,Full-time,
E04957,2025-06-30,M,Full-time,
E04958,2025-06-30,M,Full-time,2026-02-28
E04959,2025-06-30,F,Full-time,
E04960,2025-06-30,F,Full-time,
E04961,2025-06-30,M,Full-time,2025-10-31
E04962,2025-06-30,M,Full-time,
E04963,2025-06-30,M,Full-time,
E04964,2025-06-30,F,Full-time,
E04965,2025-06-30,M,Full-time,
E04966,2025-06-30,F,Full-time,2026-04-30
E04967,2025-06-30,M,Full-time,2026-02-28
E04968,2025-06-30,F,Full-time,
E04969,2025-06-30,M,Full-time,2025-12-31
E04970,2025-06-30,N,Full-time,
E04971,2025-06-30,M,Part-time,
E04972,2025-06-30,M,Full-time,
E04973,2025-06-30,F,Full-time,
E04974,2025-06-30,M,Full-time,
E04975,2025-06-30,F,Full-time,
E04976,2025-06-30,M,Full-time,
E04977,2025-06-30,M,Full-time,
E04978,2025-06-30,M,Full-time,
E04979,2025-06-30,F,Full-time,2025-11-30
E04980,2025-06-30,F,Full-time,2025-08-31
E04981,2025-06-30,F,Part-time,2026-02-28
E04982,2025-06-30,F,Full-time,
E04983,2025-07-31,M,Full-time,
E04984,2025-07-31,F,Full-time,
E04985,2025-07-31,F,Full-time,
E04986,2025-07-31,M,Full-time,
E04987,2025-07-31,M,Full-time,2026-04-30
E04988,2025-07-31,F,Full-time,2026-02-28
E04989,2025-07-31,F,Full-time,
E04990,2025-07-31,M,Part-time,
E04991,2025-07-31,F,Full-time,
E04992,2025-07-31,M,Full-time,
E04993,2025-07-31,N,Full-time,
E04994,2025-07-31,M,Full-time,2026-01-31
E04995,2025-07-31,M,Full-time,2026-01-31
E04996,2025-07-31,M,Full-time,2026-06-30
E04997,2025-07-31,F,Full-time,
E04998,2025-07-31,M,Full-time,2026-03-31
E04999,2025-07-31,F,Full-time,2026-08-31
E05000,2025-07-31,M,Full-time,
E05001,2025-07-31,M,Full-time,
E05002,2025-07-31,M,Full-time,
E05003,2025-07-31,F,Full-time,
E05004,2025-07-31,M,Full-time,
E05005,2025-07-31,F,Full-time,
E05006,2025-07-31,F,Full-time,
E05007,2025-07-31,F,Full-time,2026-03-31
E05008,2025-07-31,F,Full-time,
E05009,2025-07-31,F,Full-time,2026-01-31
E05010,2025-07-31,M,Part-time,
E05011,2025-07-31,F,Full-time,
E05012,2025-07-31,F,Full-time,2026-06-30
E05013,2025-07-31,M,Full-time,
E05014,2025-07-31,M,Full-time,
E05015,2025-07-31,F,Full-time,2026-03-31
E05016,2025-07-31,F,Full-time,
E05017,2025-07-31,F,Full-time,
E05018,2025-07-31,M,Full-time,
E05019,2025-07-31,F,Full-time,
E05020,2025-07-31,M,Full-time,
E05021,2025-07-31,F,Full-time,
E05022,2025-07-31,F,Full-time,
E05023,2025-07-31,M,Full-time,
E05024,2025-07-31,F,Full-time,
E05025,2025-07-31,F,Full-time,
E05026,2025-07-31,M,Full-time,
E05027,2025-07-31,F,Full-time,
E05028,2025-07-31,F,Full-time,
E05029,2025-07-31,M,Part-time,
E05030,2025-07-31,F,Full-time,
E05031,2025-07-31,M,Full-time,2025-09-30
E05032,2025-07-31,M,Full-time,2025-09-30
E05033,2025-07-31,M,Full-time,
E05034,2025-07-31,F,Full-time,
E05035,2025-07-31,F,Full-time,
E05036,2025-07-31,M,Full-time,
E05037,2025-07-31,M,Full-time,
E05038,2025-07-31,F,Full-time,
E05039,2025-07-31,F,Full-time,
E05040,2025-07-31,F,Full-time,
E05041,2025-07-31,M,Full-time,
E05042,2025-07-31,F,Part-time,
E05043,2025-07-31,F,Full-time,
E05044,2025-07-31,F,Full-time,2026-02-28
E05045,2025-07-31,F,Full-time,
E05046,2025-07-31,F,Full-time,
E05047,2025-07-31,N,Full-time,
E05048,2025-07-31,M,Full-time,
E05049,2025-07-31,M,Part-time,
E05050,2025-07-31,M,Full-time,
E05051,2025-07-31,M,Full-time,2026-03-31
E05052,2025-07-31,M,Full-time,
E05053,2025-07-31,F,Full-time,
E05054,2025-07-31,M,Full-time,
E05055,2025-07-31,M,Full-time,
E05056,2025-08-31,M,Full-time,
E05057,2025-08-31,M,Full-time,
E05058,2025-08-31,F,Full-time,2026-03-31
E05059,2025-08-31,M,Full-time,2026-01-31
E05060,2025-08-31,F,Full-time,
E05061,2025-08-31,F,Full-time,2026-06-30
E05062,2025-08-31,N,Full-time,
E05063,2025-08-31,M,Full-time,
E05064,2025-08-31,F,Full-time,
E05065,2025-08-31,F,Full-time,
E05066,2025-08-31,M,Full-time,2026-03-31
E05067,2025-08-31,M,Full-time,
E05068,2025-08-31,M,Full-time,
E05069,2025-08-31,M,Full-time,2026-07-31
E05070,2025-08-31,M,Full-time,
E05071,2025-08-31,M,Full-time,
E05072,2025-08-31,F,Full-time,2025-12-31
E05073,2025-08-31,N,Full-time,
E05074,2025-08-31,F,Full-time,
E05075,2025-08-31,M,Full-time,2026-06-30
E05076,2025-08-31,F,Full-time,
E05077,2025-08-31,F,Full-time,
E05078,2025-08-31,M,Full-time,
E05079,2025-08-31,M,Full-time,
E05080,2025-08-31,M,Full-time,
E05081,2025-08-31,F,Full-time,2026-01-31
E05082,2025-08-31,F,Full-time,2026-07-31
E05083,2025-08-31,M,Full-time,2026-01-31
E05084,2025-08-31,F,Full-time,
E05085,2025-08-31,F,Full-time,
E05086,2025-08-31,F,Full-time,
E05087,2025-08-31,M,Full-time,
E05088,2025-08-31,F,Full-time,
E05089,2025-08-31,F,Full-time,
E05090,2025-08-31,M,Full-time,
E05091,2025-08-31,M,Full-time,2026-02-28
E05092,2025-08-31,M,Full-time,
E05093,2025-08-31,F,Full-time,
E05094,2025-08-31,M,Part-time,
E05095,2025-08-31,M,Full-time,2026-06-30
E05096,2025-08-31,F,Full-time,
E05097,2025-08-31,M,Part-time,
E05098,2025-08-31,M,Full-time,
E05099,2025-08-31,M,Full-time,2026-04-30
E05100,2025-08-31,F,Full-time,2025-11-30
E05101,2025-08-31,F,Full-time,
E05102,2025-08-31,M,Full-time,
E05103,2025-08-31,M,Full-time,
E05104,2025-08-31,F,Full-time,
E05105,2025-08-31,F,Full-time,
E05106,2025-08-31,M,Full-time,
E05107,2025-08-31,M,Full-time,
E05108,2025-08-31,M,Full-time,
E05109,2025-08-31,M,Full-time,2026-08-31
E05110,2025-08-31,F,Full-time,
E05111,2025-08-31,F,Full-time,
E05112,2025-08-31,M,Full-time,
E05113,2025-08-31,M,Full-time,
E05114,2025-08-31,F,Full-time,
E05115,2025-08-31,M,Full-time,
E05116,2025-08-31,F,Full-time,
E05117,2025-08-31,M,Full-time,
E05118,2025-08-31,F,Full-time,
E05119,2025-08-31,M,Full-time,
E05120,2025-08-31,M,Full-time,2026-03-31
E05121,2025-08-31,M,Full-time,
E05122,2025-09-30,M,Full-time,2026-02-28
E05123,2025-09-30,F,Full-time,2026-03-31
E05124,2025-09-30,F,Full-time,
E05125,2025-09-30,M,Full-time,
E05126,2025-09-30,M,Full-time,
E05127,2025-09-30,M,Full-time,
E05128,2025-09-30,M,Full-time,2025-12-31
E05129,2025-09-30,M,Full-time,
E05130,2025-09-30,M,Full-time,
E05131,2025-09-30,F,Full-time,2026-01-31
E05132,2025-09-30,M,Full-time,2026-02-28
E05133,2025-09-30,F,Full-time,
E05134,2025-09-30,M,Full-time,
E05135,2025-09-30,F,Full-time,
E05136,2025-09-30,M,Full-time,
E05137,2025-09-30,F,Full-time,
E05138,2025-09-30,F,Full-time,
E05139,2025-09-30,F,Full-time,
E05140,2025-09-30,F,Full-time,
E05141,2025-09-30,M,Full-time,
E05142,2025-09-30,M,Full-time,
E05143,2025-09-30,M,Full-time,
E05144,2025-09-30,N,Full-time,2026-04-30
E05145,2025-09-30,F,Full-time,
E05146,2025-09-30,M,Full-time,
E05147,2025-09-30,F,Full-time,
E05148,2025-09-30,M,Full-time,
E05149,2025-09-30,F,Full-time,2026-01-31
E05150,2025-09-30,F,Full-time,
E05151,2025-09-30,N,Full-time,
E05152,2025-09-30,F,Full-time,
E05153,2025-09-30,M,Full-time,
E05154,2025-09-30,M,Full-time,
E05155,2025-09-30,F,Full-time,2026-01-31
E05156,2025-09-30,M,Full-time,
E05157,2025-09-30,F,Full-time,
E05158,2025-09-30,F,Full-time,
E05159,2025-09-30,M,Full-time,
E05160,2025-09-30,F,Full-time,2026-05-31
E05161,2025-09-30,F,Full-time,
E05162,2025-09-30,M,Full-time,
E05163,2025-09-30,N,Full-time,
E05164,2025-09-30,F,Full-time,
E05165,2025-09-30,F,Full-time,
E05166,2025-09-30,F,Full-time,2026-03-31
E05167,2025-09-30,M,Full-time,
E05168,2025-09-30,M,Part-time,
E05169,2025-09-30,F,Full-time,2026-03-31
E05170,2025-09-30,M,Full-time,
E05171,2025-09-30,M,Full-time,
E05172,2025-09-30,M,Full-time,
E05173,2025-09-30,M,Full-time,
E05174,2025-09-30,M,Full-time,
E05175,2025-09-30,F,Full-time,
E05176,2025-09-30,M,Full-time,
E05177,2025-09-30,M,Full-time,
E05178,2025-09-30,F,Full-time,
E05179,2025-09-30,F,Full-time,2026-06-30
E05180,2025-09-30,F,Full-time,2026-03-31
E05181,2025-09-30,M,Full-time,
E05182,2025-09-30,F,Full-time,
E05183,2025-09-30,F,Full-time,2026-08-31
E05184,2025-09-30,F,Full-time,
E05185,2025-09-30,F,Full-time,
E05186,2025-09-30,F,Part-time,
E05187,2025-09-30,M,Full-time,
E05188,2025-09-30,M,Full-time,
E05189,2025-09-30,F,Full-time,
E05190,2025-10-31,M,Full-time,2025-11-30
E05191,2025-10-31,F,Full-time,
E05192,2025-10-31,M,Full-time,
E05193,2025-10-31,M,Full-time,2026-08-31
E05194,2025-10-31,F,Full-time,
E05195,2025-10-31,M,Full-time,
E05196,2025-10-31,M,Full-time,
E05197,2025-10-31,M,Full-time,
E05198,2025-10-31,M,Full-time,
E05199,2025-10-31,M,Full-time,
E05200,2025-10-31,F,Full-time,
E05201,2025-10-31,M,Full-time,
E05202,2025-10-31,F,Full-time,2026-01-31
E05203,2025-10-31,F,Full-time,2026-02-28
E05204,2025-10-31,M,Full-time,
E05205,2025-10-31,F,Full-time,
E05206,2025-10-31,F,Full-time,
E05207,2025-10-31,F,Full-time,
E05208,2025-10-31,F,Full-time,
E05209,2025-10-31,M,Full-time,
E05210,2025-10-31,F,Full-time,
E05211,2025-10-31,F,Part-time,
E05212,2025-10-31,M,Full-time,
E05213,2025-10-31,F,Full-time,
E05214,2025-10-31,M,Full-time,
E05215,2025-10-31,F,Full-time,
E05216,2025-10-31,M,Full-time,
E05217,2025-10-31,F,Full-time,
E05218,2025-10-31,N,Full-time,
E05219,2025-10-31,M,Full-time,2026-03-31
E05220,2025-10-31,M,Full-time,
