event_date,employee_id,event_type,event_reason,salary_local_before,salary_local_after,currency_code
2026-04-30,E03715,Merit Increase,Annual Cycle,111288.64783204849,116956.31649538835,EUR
2026-04-30,E03716,Merit Increase,Annual Cycle,92014.00048490085,95641.45389493962,EUR
2026-04-30,E03718,Merit Increase,Annual Cycle,161605031.311138,168250200.60522968,COP
2026-04-30,E03719,Merit Increase,Annual Cycle,87860.34269109575,91132.5419783273,USD
2026-04-30,E03721,Merit Increase,Annual Cycle,89110.21731678648,92832.01838276957,USD
2026-04-30,E03722,Merit Increase,Annual Cycle,126386.52330714471,132423.85328372938,USD
2026-04-30,E03723,Merit Increase,Annual Cycle,119675.51421354151,125609.50447881353,SGD
2026-04-30,E03725,Merit Increase,Annual Cycle,1245236.317402357,1301393.9595295542,MXN
2026-04-30,E03726,Merit Increase,Annual Cycle,75494.47784934386,79459.7842735687,USD
2026-04-30,E03727,Merit Increase,Annual Cycle,123538.60549869749,127908.6715824257,USD
2026-04-30,E03728,Merit Increase,Annual Cycle,63876.77023775129,67830.44322858602,USD
2026-04-30,E03729,Merit Increase,Annual Cycle,45172.244693778885,46723.08669179914,EUR
2026-04-30,E03731,Merit Increase,Annual Cycle,81827.82558947075,85524.55882768512,EUR
2026-04-30,E03734,Merit Increase,Annual Cycle,281796.7026600238,291791.21868659265,SGD
2026-04-30,E03735,Merit Increase,Annual Cycle,67478.14175264414,70231.42798317398,USD
2026-04-30,E03736,Merit Increase,Annual Cycle,75301.66428621815,78722.02714595287,EUR
2026-04-30,E03737,Merit Increase,Annual Cycle,134209.88519023146,139730.70215745995,USD
2026-04-30,E03739,Merit Increase,Annual Cycle,110319.16612687732,114419.2804591947,USD
2026-04-30,E03740,Merit Increase,Annual Cycle,120320.18550451551,126528.5788977084,USD
2026-04-30,E03741,Merit Increase,Annual Cycle,277573062.26451826,289986070.32974744,COP
2026-04-30,E03742,Merit Increase,Annual Cycle,85495455.81135851,88575014.59206402,COP
2026-04-30,E03744,Merit Increase,Annual Cycle,54854.39976182838,56722.597714172756,SGD
2026-04-30,E03746,Merit Increase,Annual Cycle,57649.63537959151,60571.35135534928,EUR
2026-04-30,E03748,Merit Increase,Annual Cycle,103475.85990033855,109418.17095771081,USD
2026-04-30,E03749,Merit Increase,Annual Cycle,136992453.45603964,142132249.85788366,COP
2026-04-30,E03752,Merit Increase,Annual Cycle,429142.43809163314,447358.21193624986,BRL
2026-04-30,E03753,Merit Increase,Annual Cycle,195464.5190784401,205556.47595650164,USD
2026-04-30,E03754,Merit Increase,Annual Cycle,107141.26461726501,112880.43209996115,USD
2026-04-30,E03755,Merit Increase,Annual Cycle,101785.49852193151,105422.3768528416,GBP
2026-04-30,E03756,Merit Increase,Annual Cycle,55670.795698473696,58597.79226759922,USD
2026-04-30,E03757,Merit Increase,Annual Cycle,224806923.68521833,236534548.2012012,COP
2026-04-30,E03759,Merit Increase,Annual Cycle,134328.67690921595,141820.81284327,EUR
2026-04-30,E03760,Merit Increase,Annual Cycle,77559.94295038193,81611.90093312801,USD
2026-04-30,E03761,Merit Increase,Annual Cycle,134848.56965906816,139513.88379321428,SGD
2026-04-30,E03762,Merit Increase,Annual Cycle,251007818.00954992,259877833.31991914,COP
2026-04-30,E03763,Merit Increase,Annual Cycle,102752.10630499596,107653.86618390749,GBP
2026-04-30,E03764,Merit Increase,Annual Cycle,67418.63815094097,71502.63528385156,EUR
2026-04-30,E03765,Merit Increase,Annual Cycle,105512.36249706095,109954.04794921001,USD
2026-04-30,E03766,Merit Increase,Annual Cycle,146877.53313410145,152388.52787692583,USD
2026-04-30,E03767,Merit Increase,Annual Cycle,877751.3139370612,907703.8314528405,MXN
2026-04-30,E03768,Merit Increase,Annual Cycle,81325.46686179122,84126.96872103628,EUR
2026-04-30,E03769,Merit Increase,Annual Cycle,194731.48476431894,206495.81282339772,USD
2026-04-30,E03770,Merit Increase,Annual Cycle,88992.081415997,94247.1274323038,USD
2026-04-30,E03771,Merit Increase,Annual Cycle,88147.86745757151,92746.70940376497,EUR
2026-04-30,E03773,Merit Increase,Annual Cycle,307813982.4692946,321918063.48423815,COP
2026-04-30,E03774,Merit Increase,Annual Cycle,495438.35365379753,525714.9314334104,BRL
2026-04-30,E03775,Merit Increase,Annual Cycle,159953218.42107975,165858310.81089136,COP
2026-04-30,E03777,Merit Increase,Annual Cycle,141105.82623117513,149066.21755253308,USD
2026-04-30,E03780,Merit Increase,Annual Cycle,246255.7603393631,257737.24292128938,USD
2026-04-30,E03781,Merit Increase,Annual Cycle,148677.00295760628,155850.57994348745,USD
2026-04-30,E03782,Merit Increase,Annual Cycle,127157.62044217346,132708.0118347969,USD
2026-04-30,E03783,Merit Increase,Annual Cycle,200049663.03078222,208188765.95199868,COP
2026-04-30,E03784,Merit Increase,Annual Cycle,71706.59509653127,74359.03823990122,USD
2026-04-30,E03787,Merit Increase,Annual Cycle,105906.9175246519,112331.90765994205,EUR
2026-04-30,E03789,Merit Increase,Annual Cycle,177266.7638458268,188256.32885644672,USD
2026-04-30,E03791,Merit Increase,Annual Cycle,116040942.26856963,121038771.04594617,COP
2026-04-30,E03792,Merit Increase,Annual Cycle,55125.30610490496,57975.08889287179,EUR
2026-04-30,E03793,Merit Increase,Annual Cycle,101442.64807504098,107510.28396824448,USD
2026-04-30,E03794,Merit Increase,Annual Cycle,98304.96990848999,104123.55428653033,USD
2026-04-30,E03795,Merit Increase,Annual Cycle,181149036.80603737,186628203.8100598,COP
2026-04-30,E03796,Merit Increase,Annual Cycle,210634855.22884044,221220298.71046057,COP
2026-04-30,E03797,Merit Increase,Annual Cycle,151455.81984216056,156128.93394737964,EUR
2026-04-30,E03800,Merit Increase,Annual Cycle,79735.47826744222,82864.02914711347,USD
2026-04-30,E03801,Merit Increase,Annual Cycle,153002.78392771428,161448.2070783292,BRL
2026-04-30,E03802,Merit Increase,Annual Cycle,316123.9879176226,327839.60065683344,BRL
2026-04-30,E03803,Merit Increase,Annual Cycle,242689.65068355243,253605.45139887414,BRL
2026-04-30,E03804,Merit Increase,Annual Cycle,110666.77596832071,116519.02203030862,SGD
2026-04-30,E03805,Merit Increase,Annual Cycle,79389099.55646302,82847205.03484239,COP
2026-04-30,E03806,Merit Increase,Annual Cycle,75549.1375916775,79167.5895113135,USD
2026-04-30,E03807,Merit Increase,Annual Cycle,165311.98503301947,170305.4387826664,USD
2026-04-30,E03808,Merit Increase,Annual Cycle,57271.43650261844,59521.58620494299,GBP
2026-04-30,E03809,Merit Increase,Annual Cycle,138026.9850402369,144096.96877025208,SGD
2026-04-30,E03810,Merit Increase,Annual Cycle,130559.76177498129,137801.9674405656,USD
2026-04-30,E03811,Merit Increase,Annual Cycle,136967261.62683976,145190308.3912908,COP
2026-04-30,E03812,Merit Increase,Annual Cycle,135973.30633132777,141320.39556610907,GBP
2026-04-30,E03813,Merit Increase,Annual Cycle,76649.45060007655,80132.70254200531,GBP
2026-04-30,E03814,Merit Increase,Annual Cycle,212285.48863183364,218873.96320717473,SGD
2026-04-30,E03815,Merit Increase,Annual Cycle,194091.37374012297,204107.14097186882,SGD
2026-04-30,E03816,Merit Increase,Annual Cycle,539130.8320085617,558386.626278793,BRL
2026-04-30,E03817,Merit Increase,Annual Cycle,177811982.10520834,185365883.64814594,COP
2026-04-30,E03818,Merit Increase,Annual Cycle,227750559.98964465,238017541.5077999,COP
2026-04-30,E03819,Merit Increase,Annual Cycle,208056.56879711634,220504.87077820874,USD
2026-04-30,E03820,Merit Increase,Annual Cycle,127847.26396812231,132204.65660881854,EUR
2026-04-30,E03821,Merit Increase,Annual Cycle,102169.28412082465,106771.60301850404,SGD
2026-04-30,E03822,Merit Increase,Annual Cycle,193720.84770341063,200947.6701823014,USD
2026-04-30,E03823,Merit Increase,Annual Cycle,299507.84515574056,312218.53625847696,BRL
2026-04-30,E03824,Merit Increase,Annual Cycle,103735.03305343742,107756.67547421753,USD
2026-04-30,E03826,Merit Increase,Annual Cycle,171928842.75787756,181422098.0624297,COP
2026-04-30,E03827,Merit Increase,Annual Cycle,100769.93842090713,104245.0980205916,SGD
2026-04-30,E03828,Merit Increase,Annual Cycle,142015.75589352462,148077.2336912633,SGD
2026-04-30,E03829,Merit Increase,Annual Cycle,113451736.88937978,120413231.16814336,COP
2026-04-30,E03830,Merit Increase,Annual Cycle,68712.29189884226,72291.87480216223,EUR
2026-04-30,E03831,Merit Increase,Annual Cycle,106017.03762537082,111488.8251758365,USD
2026-04-30,E03832,Merit Increase,Annual Cycle,905593.2160090919,942997.514816858,MXN
2026-04-30,E03833,Merit Increase,Annual Cycle,285279592.21414715,302045070.7463867,COP
2026-04-30,E03834,Merit Increase,Annual Cycle,113105.59253912015,116666.35391394598,USD
2026-04-30,E03835,Merit Increase,Annual Cycle,1462219.852572327,1547832.0681819113,MXN
2026-04-30,E03836,Merit Increase,Annual Cycle,1170610.4097730767,1229980.3088726168,MXN
2026-04-30,E03837,Merit Increase,Annual Cycle,115908476.53209494,122301946.88688897,COP
2026-04-30,E03839,Merit Increase,Annual Cycle,187695215.19436094,193545100.1720098,COP
2026-04-30,E03840,Merit Increase,Annual Cycle,177661.27981327428,188603.20185117176,USD
2026-04-30,E03841,Merit Increase,Annual Cycle,133322.67374713084,139096.5970012848,SGD
2026-04-30,E03842,Merit Increase,Annual Cycle,1188647.0457613613,1252347.146583356,MXN
2026-04-30,E03843,Merit Increase,Annual Cycle,111900.75804809015,116851.3089438428,USD
2026-04-30,E03844,Merit Increase,Annual Cycle,80922.55980558123,84293.75379470471,SGD
2026-04-30,E03845,Merit Increase,Annual Cycle,63903.20219197231,67623.08612087106,SGD
2026-04-30,E03846,Merit Increase,Annual Cycle,113076.43131858298,119698.62329136611,GBP
2026-04-30,E03847,Merit Increase,Annual Cycle,121598317.16724168,128994377.20875433,COP
2026-04-30,E03848,Merit Increase,Annual Cycle,140980.2103028973,148559.17356827756,USD
2026-04-30,E03849,Merit Increase,Annual Cycle,602174.1947706158,634788.981820374,MXN
2026-04-30,E03850,Merit Increase,Annual Cycle,225675.66828953123,237359.65815360248,USD
2026-04-30,E03851,Merit Increase,Annual Cycle,103410.25204146034,109036.08974015203,SGD
2026-04-30,E03852,Merit Increase,Annual Cycle,138183.80802012197,144389.54599614386,USD
2026-04-30,E03854,Merit Increase,Annual Cycle,136100.04103146362,144289.77820506468,USD
2026-04-30,E03855,Merit Increase,Annual Cycle,185930.538398456,196661.49998569165,SGD
2026-04-30,E03856,Merit Increase,Annual Cycle,327534.25342907425,340279.96286813007,SGD
2026-04-30,E03858,Merit Increase,Annual Cycle,123409.18272285262,128464.49028632235,USD
2026-04-30,E03859,Merit Increase,Annual Cycle,122920.46465543102,128762.61314472381,EUR
2026-04-30,E03860,Merit Increase,Annual Cycle,138585.22992856722,145600.6473937978,USD
2026-04-30,E03862,Merit Increase,Annual Cycle,570699.9734627052,603649.4946826543,MXN
2026-04-30,E03863,Merit Increase,Annual Cycle,425677.9745978143,447078.03251452796,BRL
2026-04-30,E03864,Merit Increase,Annual Cycle,151301895.61990854,156936565.6552118,COP
2026-04-30,E03865,Merit Increase,Annual Cycle,58773.91641676356,62221.881024913666,USD
2026-04-30,E03866,Merit Increase,Annual Cycle,288572.10723722394,302028.10625197773,BRL
2026-04-30,E03867,Merit Increase,Annual Cycle,191042489.62361988,200456000.36969548,COP
2026-04-30,E03868,Merit Increase,Annual Cycle,1021023.2470162878,1052871.9818463617,MXN
2026-04-30,E03871,Merit Increase,Annual Cycle,56937.80694846363,60164.66439609218,EUR
2026-04-30,E03872,Merit Increase,Annual Cycle,90215.79157051604,94536.6882646861,USD
2026-04-30,E03873,Merit Increase,Annual Cycle,117228.35100806925,121647.00115804191,USD
2026-04-30,E03874,Merit Increase,Annual Cycle,142552.50912170653,148990.56652263043,SGD
2026-04-30,E03875,Merit Increase,Annual Cycle,139584.51730018345,143887.84046759928,SGD
2026-04-30,E03876,Merit Increase,Annual Cycle,177720456.62288558,184183323.93659312,COP
2026-04-30,E03877,Merit Increase,Annual Cycle,118158216.92134765,125174385.90101586,COP
2026-04-30,E03878,Merit Increase,Annual Cycle,193012693.58183736,203115830.5826808,COP
2026-04-30,E03879,Merit Increase,Annual Cycle,91652.60321424974,97019.50808744188,EUR
2026-04-30,E03880,Merit Increase,Annual Cycle,146977.67570865806,153321.15374517345,USD
2026-04-30,E03881,Merit Increase,Annual Cycle,107635.84459476286,114305.82250292877,EUR
2026-04-30,E03882,Merit Increase,Annual Cycle,143660.88674838553,149132.99435311955,USD
2026-04-30,E03884,Merit Increase,Annual Cycle,178887.1448577275,184814.22203176504,USD
2026-04-30,E03885,Merit Increase,Annual Cycle,919032.1779597036,957547.762782869,MXN
2026-04-30,E03887,Merit Increase,Annual Cycle,109510.45831314546,114367.56300393825,GBP
2026-04-30,E03888,Merit Increase,Annual Cycle,56256.11743392375,58652.47522543427,EUR
2026-04-30,E03889,Merit Increase,Annual Cycle,160215.59326470524,165661.48510417953,SGD
2026-04-30,E03891,Merit Increase,Annual Cycle,59624.7495332297,62721.79680820847,GBP
2026-04-30,E03892,Merit Increase,Annual Cycle,855327.4357542711,898834.7876617583,MXN
2026-04-30,E03895,Merit Increase,Annual Cycle,72104.05120107433,76329.37399734095,USD
2026-04-30,E03896,Merit Increase,Annual Cycle,126357.90969143978,132984.53377750958,USD
2026-04-30,E03897,Merit Increase,Annual Cycle,694056.6953342211,720655.8069708926,MXN
2026-04-30,E03898,Merit Increase,Annual Cycle,44315.80622653785,46037.89289284109,EUR
2026-04-30,E03899,Merit Increase,Annual Cycle,216551.82650719862,225701.04102421476,SGD
2026-04-30,E03900,Merit Increase,Annual Cycle,94365.6886429246,99608.70972732325,SGD
2026-04-30,E03901,Merit Increase,Annual Cycle,71141.34652052683,73514.1136770975,USD
2026-04-30,E03902,Merit Increase,Annual Cycle,147462865.86285615,155686674.66144648,COP
2026-04-30,E03903,Merit Increase,Annual Cycle,122978.842114316,129116.04542243299,SGD
2026-04-30,E03905,Merit Increase,Annual Cycle,608051.6946237835,638654.0849829762,MXN
2026-04-30,E03906,Merit Increase,Annual Cycle,114510.9955336349,121373.9477438644,USD
2026-04-30,E03907,Merit Increase,Annual Cycle,177130683.85539168,185373912.00605807,COP
2026-04-30,E03908,Merit Increase,Annual Cycle,123076.47824687164,129566.59024051244,USD
2026-04-30,E03910,Merit Increase,Annual Cycle,123652.32047420969,128144.11924974674,USD
2026-04-30,E03911,Merit Increase,Annual Cycle,96755.98144585814,99776.59260829678,SGD
2026-04-30,E03912,Merit Increase,Annual Cycle,480715.91042322293,508021.44345172663,BRL
2026-04-30,E03913,Merit Increase,Annual Cycle,345631.62691191566,360211.2872072212,BRL
2026-04-30,E03914,Merit Increase,Annual Cycle,90242.10648411378,93279.7893051603,USD
2026-04-30,E03915,Merit Increase,Annual Cycle,92061.227865029,97663.10584713254,EUR
2026-04-30,E03916,Merit Increase,Annual Cycle,184044531.13425502,194846469.7232703,COP
2026-04-30,E03917,Merit Increase,Annual Cycle,94902.77403930934,98444.60775547587,USD
2026-04-30,E03918,Merit Increase,Annual Cycle,164306.9679988448,170860.9749427459,SGD
2026-04-30,E03920,Merit Increase,Annual Cycle,272439346.1077288,289123734.8503899,COP
2026-04-30,E03921,Merit Increase,Annual Cycle,119736.74788837033,126193.55502159696,USD
2026-04-30,E03922,Merit Increase,Annual Cycle,67530.82696735706,71131.61095669957,EUR
2026-04-30,E03923,Merit Increase,Annual Cycle,165448.41280671686,171717.03230302787,USD
2026-04-30,E03924,Merit Increase,Annual Cycle,274829.2245141157,291767.0370346463,BRL
2026-04-30,E03925,Merit Increase,Annual Cycle,85633.42593792206,89165.57588443438,GBP
2026-04-30,E03926,Merit Increase,Annual Cycle,260783243.2424977,273140731.4742271,COP
2026-04-30,E03929,Merit Increase,Annual Cycle,143725487.1401612,149714475.7297637,COP
2026-04-30,E03931,Merit Increase,Annual Cycle,172778.09773846163,181501.83968735387,USD
2026-04-30,E03932,Merit Increase,Annual Cycle,1208242.2222245198,1272826.2138320897,MXN
2026-04-30,E03933,Merit Increase,Annual Cycle,136007.03010124934,143046.17926710466,USD
2026-04-30,E03934,Merit Increase,Annual Cycle,71770.03279054881,74021.50701383268,USD
2026-04-30,E03935,Merit Increase,Annual Cycle,102843.37004711844,106189.74814863557,SGD
2026-04-30,E03936,Merit Increase,Annual Cycle,80048.06709618837,84049.37142945349,USD
2026-04-30,E03938,Merit Increase,Annual Cycle,118691.2972725687,125227.73996191667,USD
2026-04-30,E03939,Merit Increase,Annual Cycle,102560.87835880028,108016.83163683758,EUR
2026-04-30,E03940,Merit Increase,Annual Cycle,65664.43350020525,69232.01265896534,EUR
2026-04-30,E03941,Merit Increase,Annual Cycle,105154.15266077999,111645.00252071228,GBP
2026-04-30,E03942,Merit Increase,Annual Cycle,94737.23965247121,100530.66943557846,EUR
2026-04-30,E03944,Merit Increase,Annual Cycle,96938.68506542376,102808.48739449221,USD
2026-04-30,E03946,Merit Increase,Annual Cycle,121593.46571614742,125491.71549008104,USD
2026-04-30,E03948,Merit Increase,Annual Cycle,106403.3124303981,111414.20128764097,EUR
2026-04-30,E03949,Merit Increase,Annual Cycle,156844.7272154004,162084.9271709271,USD
2026-04-30,E03951,Merit Increase,Annual Cycle,100639.4278508824,105237.6830456059,USD
2026-04-30,E03952,Merit Increase,Annual Cycle,149187.15567824026,154146.3092495067,USD
2026-04-30,E03953,Merit Increase,Annual Cycle,54751.268978283144,56988.25002975718,EUR
2026-04-30,E03955,Merit Increase,Annual Cycle,263587590.96155223,276913713.71846926,COP
2026-04-30,E03957,Merit Increase,Annual Cycle,230732.91011905685,243420.60417308268,BRL
2026-04-30,E03958,Merit Increase,Annual Cycle,86712.53421952204,91068.50732945226,EUR
2026-04-30,E03959,Merit Increase,Annual Cycle,564217.7476639164,592225.4343549692,BRL
2026-04-30,E03960,Merit Increase,Annual Cycle,224555837.08085105,234916508.3485081,COP
2026-04-30,E03961,Merit Increase,Annual Cycle,205213938.15918183,216608141.47950178,COP
2026-04-30,E03963,Merit Increase,Annual Cycle,153593339.63029405,161104187.9577312,COP
2026-04-30,E03964,Merit Increase,Annual Cycle,83505189.90252014,88516452.64356145,COP
2026-04-30,E03965,Merit Increase,Annual Cycle,200737.99118492214,211124.1094650403,SGD
2026-04-30,E03966,Merit Increase,Annual Cycle,76489.69026902335,81017.2487090114,USD
2026-04-30,E03967,Merit Increase,Annual Cycle,95542136.9919526,100814295.56283852,COP
2026-04-30,E03968,Merit Increase,Annual Cycle,69605.88984212477,71731.76922872821,GBP
2026-04-30,E03969,Merit Increase,Annual Cycle,44881.48824057621,47306.27545181833,GBP
2026-04-30,E03970,Merit Increase,Annual Cycle,58744.07836996905,61780.49854604023,EUR
2026-04-30,E03971,Merit Increase,Annual Cycle,133117868.76619852,138210522.05778494,COP
2026-04-30,E03972,Merit Increase,Annual Cycle,79448.52819581113,81882.53009105354,EUR
2026-04-30,E03974,Merit Increase,Annual Cycle,423063.4294771542,436444.97395760927,BRL
2026-04-30,E03976,Merit Increase,Annual Cycle,65751.11587080243,69722.33789154167,GBP
2026-04-30,E03977,Merit Increase,Annual Cycle,187249.59357132655,192956.62525542558,BRL
2026-04-30,E03978,Merit Increase,Annual Cycle,207022.9383993599,219622.6038179547,USD
2026-04-30,E03979,Merit Increase,Annual Cycle,107695893.64949194,111470833.75466421,COP
2026-04-30,E03982,Merit Increase,Annual Cycle,160711.5323804936,165925.12579050503,USD
2026-04-30,E03986,Merit Increase,Annual Cycle,111085.1790708669,114629.56920852112,USD
2026-04-30,E03987,Merit Increase,Annual Cycle,1731578.9772279055,1803623.3375809463,MXN
2026-04-30,E03988,Merit Increase,Annual Cycle,122441.12905827363,127067.16341420861,SGD
2026-04-30,E03989,Merit Increase,Annual Cycle,318234.09740775387,328396.9411519383,BRL
2026-04-30,E03990,Merit Increase,Annual Cycle,98250.33619433711,104247.3485147473,GBP
2026-04-30,E03991,Merit Increase,Annual Cycle,93444.30253043404,96338.76110015565,USD
2026-04-30,E03992,Merit Increase,Annual Cycle,57954.59316971426,60533.22730678485,USD
2026-04-30,E03993,Merit Increase,Annual Cycle,253711.5878309616,267646.5999321149,USD
2026-04-30,E03994,Merit Increase,Annual Cycle,145922.66878559784,154795.27658935662,USD
2026-04-30,E03995,Merit Increase,Annual Cycle,203724.045125782,213814.96431431922,SGD
2026-04-30,E03996,Merit Increase,Annual Cycle,167727788.35474375,172818982.64473236,COP
2026-04-30,E03997,Merit Increase,Annual Cycle,100470.97248130396,104711.35688714572,GBP
2026-04-30,E03998,Merit Increase,Annual Cycle,141626.42195444336,150224.18439522706,USD
2026-04-30,E03999,Merit Increase,Annual Cycle,87255.82997466126,90918.16839889955,GBP
2026-04-30,E04001,Merit Increase,Annual Cycle,92312.00067986608,96620.15337221442,GBP
2026-04-30,E04002,Merit Increase,Annual Cycle,261231.273718593,276735.309759069,BRL
2026-04-30,E04003,Merit Increase,Annual Cycle,106925.58252558236,112229.60426312867,USD
2026-04-30,E04004,Merit Increase,Annual Cycle,83877.5634897965,88359.23917448231,EUR
2026-04-30,E04007,Merit Increase,Annual Cycle,146421.75733420975,154323.46928809333,USD
2026-04-30,E04008,Merit Increase,Annual Cycle,187103.7169292024,195213.03705806605,EUR
2026-04-30,E04009,Merit Increase,Annual Cycle,95995.90155539266,101388.59222920095,USD
2026-04-30,E04010,Merit Increase,Annual Cycle,160703.52638195627,169347.86922042657,EUR
2026-04-30,E04011,Merit Increase,Annual Cycle,683078.1833270788,721334.9642658805,MXN
2026-04-30,E04014,Merit Increase,Annual Cycle,172662.07007338302,179907.43514324367,USD
2026-04-30,E04015,Merit Increase,Annual Cycle,1310996.2185470476,1388610.0065486254,MXN
2026-04-30,E04016,Merit Increase,Annual Cycle,140889.93519168728,145351.18967946345,GBP
2026-04-30,E04018,Merit Increase,Annual Cycle,94756.66808076864,99229.05253736266,USD
2026-04-30,E04019,Merit Increase,Annual Cycle,550266.7546370673,572666.2438545526,MXN
2026-04-30,E04020,Merit Increase,Annual Cycle,137389.2618279007,145829.48765885818,USD
2026-04-30,E04022,Merit Increase,Annual Cycle,97078.32120100375,100729.37683213562,SGD
2026-04-30,E04023,Merit Increase,Annual Cycle,64229.68629952134,67219.055476691,USD
2026-04-30,E04024,Merit Increase,Annual Cycle,1759936.0443795975,1830615.5208803187,MXN
2026-04-30,E04025,Merit Increase,Annual Cycle,346495.8699183519,357343.2577752229,BRL
2026-04-30,E04026,Merit Increase,Annual Cycle,147762.3876900004,152719.7724371367,SGD
2026-04-30,E04027,Merit Increase,Annual Cycle,257046353.93926224,268022379.92521146,COP
2026-04-30,E04028,Merit Increase,Annual Cycle,256452487.29911885,268546860.2931631,COP
2026-04-30,E04029,Merit Increase,Annual Cycle,200388363.76005116,210889437.23195264,COP
2026-04-30,E04031,Merit Increase,Annual Cycle,123798.86940130552,130417.842602557,USD
2026-04-30,E04032,Merit Increase,Annual Cycle,473039.3591621184,501627.48703866825,BRL
2026-04-30,E04034,Merit Increase,Annual Cycle,116552636.9953885,121563146.56345531,COP
2026-04-30,E04035,Merit Increase,Annual Cycle,145326.36385732907,152191.03394767453,GBP
2026-04-30,E04036,Merit Increase,Annual Cycle,115225.38226007842,119749.95566808192,USD
2026-04-30,E04037,Merit Increase,Annual Cycle,139564665.11721507,145797100.9836432,COP
2026-04-30,E04038,Merit Increase,Annual Cycle,100183.68909107112,105178.64483269495,USD
2026-04-30,E04040,Merit Increase,Annual Cycle,101470.33156142995,105157.6460758056,EUR
2026-04-30,E04041,Merit Increase,Annual Cycle,144357.66254123973,152995.04111618287,EUR
2026-04-30,E04042,Merit Increase,Annual Cycle,493962.17156094493,509350.3301218825,BRL
2026-04-30,E04043,Merit Increase,Annual Cycle,150370.02492860277,155159.57587796272,SGD
2026-04-30,E04044,Merit Increase,Annual Cycle,386975.72524641495,400644.8867590366,BRL
2026-04-30,E04045,Merit Increase,Annual Cycle,78862459.06982867,82283333.59852171,COP
2026-04-30,E04046,Merit Increase,Annual Cycle,126320604.71115528,133656280.54266134,COP
2026-04-30,E04047,Merit Increase,Annual Cycle,143276159.52349252,148931239.82101,COP
2026-04-30,E04048,Merit Increase,Annual Cycle,83887715.75732979,88017717.59102207,COP
2026-04-30,E04049,Merit Increase,Annual Cycle,60643.6712221775,63326.83492034723,GBP
2026-04-30,E04050,Merit Increase,Annual Cycle,278452.69508700306,289104.9868362921,USD
2026-04-30,E04051,Merit Increase,Annual Cycle,129809.17232900673,134616.974190854,EUR
2026-04-30,E04052,Merit Increase,Annual Cycle,154662.40982532804,163641.25675863403,SGD
2026-04-30,E04053,Merit Increase,Annual Cycle,61295.43378087595,63214.246098564596,USD
2026-04-30,E04054,Merit Increase,Annual Cycle,588323.6432976396,621117.5041582041,BRL
2026-04-30,E04056,Merit Increase,Annual Cycle,195442.15397967334,205767.41793297097,SGD
2026-04-30,E04057,Merit Increase,Annual Cycle,113712.18272884826,117888.58022143964,SGD
2026-04-30,E04059,Merit Increase,Annual Cycle,114584.5940273606,119739.69692306995,GBP
2026-04-30,E04060,Merit Increase,Annual Cycle,69107.27433158747,71950.92846925631,EUR
2026-04-30,E04061,Merit Increase,Annual Cycle,113227.22256048811,118217.92978744864,SGD
2026-04-30,E04063,Merit Increase,Annual Cycle,202064.7038773374,209583.16036752542,USD
2026-04-30,E04064,Merit Increase,Annual Cycle,257458875.01907906,267156480.92266157,COP
2026-04-30,E04065,Merit Increase,Annual Cycle,133548.66206236492,139885.9934831116,USD
2026-04-30,E04066,Merit Increase,Annual Cycle,197352.495229527,209089.62068762316,USD
2026-04-30,E04067,Merit Increase,Annual Cycle,124149404.26521677,128314447.47191249,COP
2026-04-30,E04068,Merit Increase,Annual Cycle,170757367.1894978,178450756.90180403,COP
2026-04-30,E04069,Merit Increase,Annual Cycle,146334004.21821386,152020279.90400022,COP
2026-04-30,E04070,Merit Increase,Annual Cycle,135840.50268082545,143418.3552478127,GBP
2026-04-30,E04072,Merit Increase,Annual Cycle,142076.22871417523,147117.59451699426,USD
2026-04-30,E04073,Merit Increase,Annual Cycle,75943.30053494048,80044.95084396921,USD
2026-04-30,E04074,Merit Increase,Annual Cycle,96014.6622297306,101556.0250457581,USD
2026-04-30,E04075,Merit Increase,Annual Cycle,64790.84606590649,67780.37724540499,EUR
2026-04-30,E04076,Merit Increase,Annual Cycle,180087.5939794073,189329.88187311322,EUR
2026-04-30,E04077,Merit Increase,Annual Cycle,87487.34845057347,90675.196422472,GBP
2026-04-30,E04078,Merit Increase,Annual Cycle,93539.36750808076,96386.6409152996,USD
2026-04-30,E04079,Merit Increase,Annual Cycle,101789.84652892058,106928.85662950462,SGD
2026-04-30,E04081,Merit Increase,Annual Cycle,134482201.27641916,141233323.45654434,COP
2026-04-30,E04082,Merit Increase,Annual Cycle,109538.84868886834,114140.10850706766,EUR
2026-04-30,E04083,Merit Increase,Annual Cycle,112610.79984387704,116838.15055692216,USD
2026-04-30,E04084,Merit Increase,Annual Cycle,89832.1602749253,92715.20374743808,EUR
2026-04-30,E04085,Merit Increase,Annual Cycle,94600101.71605952,97509075.20276468,COP
2026-04-30,E04088,Merit Increase,Annual Cycle,103658.72524252799,108300.13461705383,USD
2026-04-30,E04089,Merit Increase,Annual Cycle,164589.2876357629,170001.59149915443,USD
2026-04-30,E04091,Merit Increase,Annual Cycle,190339857.77661932,199109873.66348773,COP
2026-04-30,E04092,Merit Increase,Annual Cycle,165851511.95934927,172008859.51763526,COP
2026-04-30,E04093,Merit Increase,Annual Cycle,76934.90072129763,80845.64631569164,SGD
2026-04-30,E04094,Merit Increase,Annual Cycle,150102.34951476104,156549.10381742538,EUR
2026-04-30,E04095,Merit Increase,Annual Cycle,164369.95011581804,170395.2940636849,SGD
