snapshot_date,employee_id,city,business_unit,department,job_code,job_level,manager_id,currency_code,base_salary_local,variable_target_pct,fte
2026-02-28,E04375,Dublin,Technology,Platform Engineering,ENG,IC6,E00772,EUR,186711.36,0.1,1.0
2026-02-28,E04376,Dublin,Technology,Platform Engineering,ENG,IC5,E01866,EUR,139034.39,0.1,1.0
2026-02-28,E04378,Dublin,Technology,Platform Engineering,ENG,IC5,E02185,EUR,147457.03,0.1,1.0
2026-02-28,E04380,Dublin,Technology,Infrastructure,ENG,IC5,E04745,EUR,146670.99,0.1,0.8
2026-02-28,E04381,Dublin,Technology,Infrastructure,ENG,IC5,E04950,EUR,166691.62,0.1,1.0
2026-02-28,E04382,Dublin,Technology,Platform Engineering,ENG,IC5,E03453,EUR,131307.92,0.1,1.0
2026-02-28,E04383,Dublin,Technology,Infrastructure,ENG,IC6,E01006,EUR,135896.44,0.1,0.5
2026-02-28,E04384,Dublin,Technology,Infrastructure,ENG,IC5,E01015,EUR,133753.77,0.1,1.0
2026-02-28,E04385,Dublin,Technology,Platform Engineering,ENG,IC5,E04619,EUR,143036.08,0.1,1.0
2026-02-28,E04387,Dublin,Technology,Platform Engineering,ENG,IC5,E04621,EUR,130243.37,0.1,1.0
2026-02-28,E04388,Dublin,Technology,Platform Engineering,ENG,IC5,E04622,EUR,164168.08,0.1,1.0
2026-02-28,E04389,Dublin,Technology,Platform Engineering,ENG,IC5,E04623,EUR,131222.88,0.1,1.0
2026-02-28,E04392,Dublin,Technology,Platform Engineering,ENG,IC5,E04624,EUR,130848.39,0.1,1.0
2026-02-28,E04393,Dublin,Technology,Platform Engineering,ENG,IC6,E04625,EUR,136989.28,0.1,1.0
2026-02-28,E04394,Dublin,Technology,Platform Engineering,ENG,IC5,E04777,EUR,153679.79,0.1,1.0
2026-02-28,E04396,Dublin,Technology,Platform Engineering,ENG,IC5,E05206,EUR,139706.4,0.1,1.0
2026-02-28,E04397,Dublin,Technology,Infrastructure,ENG,IC5,E04123,EUR,140567.66,0.1,1.0
2026-02-28,E04399,Dublin,Technology,Platform Engineering,ENG,IC6,E05213,EUR,162342.16,0.1,1.0
2026-02-28,E04400,Dublin,Technology,Infrastructure,ENG,IC5,E04234,EUR,133331.14,0.1,1.0
2026-02-28,E04402,Dublin,Technology,Platform Engineering,ENG,IC5,E00209,EUR,145252.0,0.1,1.0
2026-02-28,E04403,Dublin,Technology,Platform Engineering,ENG,IC5,E00269,EUR,144035.79,0.1,1.0
2026-02-28,E04404,Dublin,Technology,Infrastructure,ENG,IC5,E04740,EUR,147773.59,0.1,1.0
2026-02-28,E04405,Dublin,Technology,Platform Engineering,ENG,IC5,E00772,EUR,143369.92,0.1,1.0
2026-02-28,E04406,Dublin,Technology,Platform Engineering,ENG,IC6,E01866,EUR,156470.67,0.1,1.0
2026-02-28,E04408,Dublin,Technology,Infrastructure,ENG,IC5,E04741,EUR,138323.32,0.1,1.0
2026-02-28,E04409,Dublin,Technology,Platform Engineering,ENG,IC5,E02527,EUR,146117.08,0.1,1.0
2026-02-28,E04411,Dublin,Technology,Infrastructure,ENG,IC5,E04742,EUR,148485.23,0.1,1.0
2026-02-28,E04413,Dublin,Technology,Platform Engineering,ENG,IC5,E03453,EUR,140588.03,0.1,1.0
2026-02-28,E04414,Dublin,Technology,Infrastructure,ENG,IC5,E04743,EUR,140479.22,0.1,1.0
2026-02-28,E04415,Dublin,Technology,Infrastructure,ENG,IC5,E04744,EUR,157523.32,0.1,1.0
2026-02-28,E04417,Dublin,Technology,Platform Engineering,ENG,IC5,E04619,EUR,131843.42,0.1,1.0
2026-02-28,E04419,Dublin,Technology,Infrastructure,ENG,IC6,E04745,EUR,157523.52,0.1,1.0
2026-02-28,E04421,Dublin,Technology,Infrastructure,ENG,IC5,E04950,EUR,138566.68,0.1,1.0
2026-02-28,E04422,Dublin,Technology,Platform Engineering,ENG,IC5,E04620,EUR,141223.34,0.1,1.0
2026-02-28,E04423,Dublin,Technology,Platform Engineering,ENG,IC5,E04621,EUR,140119.01,0.1,1.0
2026-02-28,E04424,Dublin,Technology,Infrastructure,ENG,IC5,E01006,EUR,133212.65,0.1,0.8
2026-02-28,E04426,Dublin,Technology,Platform Engineering,ENG,IC5,E04622,EUR,143705.08,0.1,1.0
2026-02-28,E04427,Dublin,Technology,Platform Engineering,ENG,IC5,E04623,EUR,170593.39,0.1,1.0
2026-02-28,E04428,Dublin,Technology,Infrastructure,ENG,IC5,E01015,EUR,140574.87,0.1,1.0
2026-02-28,E04429,Dublin,Technology,Platform Engineering,ENG,IC5,E04624,EUR,139146.38,0.1,1.0
2026-02-28,E04430,Dublin,Technology,Platform Engineering,ENG,IC5,E04625,EUR,133679.59,0.1,1.0
2026-02-28,E04431,Dublin,Technology,Infrastructure,ENG,IC5,E04123,EUR,146334.71,0.1,1.0
2026-02-28,E04432,Dublin,Technology,Infrastructure,ENG,IC5,E04234,EUR,160247.55,0.1,1.0
2026-02-28,E04433,Dublin,Technology,Infrastructure,ENG,IC5,E04740,EUR,135128.12,0.1,1.0
2026-02-28,E04434,Dublin,Technology,Platform Engineering,ENG,IC5,E04777,EUR,176121.9,0.1,1.0
2026-02-28,E04435,Dublin,Technology,Platform Engineering,ENG,IC5,E05206,EUR,151032.98,0.1,1.0
2026-02-28,E04436,São Paulo,Commercial,Sales,SAL,M1,E04489,BRL,369439.62,0.41,1.0
2026-02-28,E04437,São Paulo,Commercial,Sales,SAL,IC3,E04519,BRL,271703.7,0.41,1.0
2026-02-28,E04438,São Paulo,Commercial,Account Management,SAL,IC3,E04900,BRL,243444.49,0.41,0.5
2026-02-28,E04440,São Paulo,Commercial,Sales,SAL,IC4,E04865,BRL,315485.96,0.41,1.0
2026-02-28,E04441,São Paulo,Commercial,Sales,SAL,IC4,E04898,BRL,320973.29,0.41,1.0
2026-02-28,E04442,São Paulo,Commercial,Sales,SAL,IC4,E04901,BRL,320135.5,0.41,1.0
2026-02-28,E04445,São Paulo,Commercial,Account Management,SAL,IC4,E05126,BRL,299406.83,0.41,1.0
2026-02-28,E04446,São Paulo,Commercial,Account Management,SAL,IC6,E05197,BRL,367156.96,0.41,1.0
2026-02-28,E04447,São Paulo,Commercial,Sales,SAL,M1,E04495,BRL,308064.32,0.41,1.0
2026-02-28,E04448,São Paulo,Commercial,Sales,SAL,IC5,E04991,BRL,374626.14,0.41,0.5
2026-02-28,E04449,São Paulo,Commercial,Account Management,SAL,IC4,E05199,BRL,321018.34,0.41,1.0
2026-02-28,E04450,São Paulo,Commercial,Sales,SAL,M2,E04519,BRL,385854.85,0.41,1.0
2026-02-28,E04451,São Paulo,Commercial,Sales,SAL,IC4,E04992,BRL,314033.54,0.41,1.0
2026-02-28,E04452,São Paulo,Commercial,Sales,SAL,IC4,E05198,BRL,296330.4,0.41,1.0
2026-02-28,E04453,São Paulo,Commercial,Sales,SAL,IC4,E02688,BRL,342193.03,0.41,1.0
2026-02-28,E04454,São Paulo,Commercial,Sales,SAL,IC3,E04436,BRL,248326.0,0.41,1.0
2026-02-28,E04457,São Paulo,Commercial,Sales,SAL,IC4,E04447,BRL,331977.75,0.41,1.0
2026-02-28,E04458,São Paulo,Commercial,Sales,SAL,IC3,E04450,BRL,264904.5,0.41,1.0
2026-02-28,E04459,São Paulo,Commercial,Sales,SAL,IC4,E04465,BRL,346998.74,0.41,1.0
2026-02-28,E04460,São Paulo,Commercial,Account Management,SAL,M1,E04526,BRL,352932.2,0.41,1.0
2026-02-28,E04461,São Paulo,Commercial,Sales,SAL,IC3,E04468,BRL,272443.74,0.41,1.0
2026-02-28,E04463,São Paulo,Commercial,Sales,SAL,IC4,E04476,BRL,302072.11,0.41,1.0
2026-02-28,E04464,São Paulo,Commercial,Sales,SAL,IC4,E04483,BRL,325896.73,0.41,0.8
2026-02-28,E04465,São Paulo,Commercial,Sales,SAL,M1,E04468,BRL,331766.03,0.41,0.8
2026-02-28,E04466,São Paulo,Commercial,Sales,SAL,IC4,E04484,BRL,338028.9,0.41,1.0
2026-02-28,E04467,São Paulo,Commercial,Account Management,SAL,IC3,E05323,BRL,250720.38,0.41,1.0
2026-02-28,E04468,São Paulo,Commercial,Sales,SAL,M2,E02688,BRL,377348.32,0.41,1.0
2026-02-28,E04469,São Paulo,Commercial,Sales,SAL,IC3,E04489,BRL,266033.0,0.41,1.0
2026-02-28,E04470,São Paulo,Commercial,Account Management,SAL,IC4,E04460,BRL,317391.1,0.41,1.0
2026-02-28,E04471,São Paulo,Commercial,Sales,SAL,IC3,E04496,BRL,259873.88,0.41,1.0
2026-02-28,E04472,São Paulo,Commercial,Sales,SAL,IC3,E04508,BRL,266745.91,0.41,1.0
2026-02-28,E04473,São Paulo,Commercial,Account Management,SAL,IC3,E04481,BRL,243624.91,0.41,1.0
2026-02-28,E04476,São Paulo,Commercial,Sales,SAL,M1,E04489,BRL,370067.89,0.41,1.0
2026-02-28,E04477,São Paulo,Commercial,Account Management,SAL,IC5,E04494,BRL,338836.42,0.41,1.0
2026-02-28,E04478,São Paulo,Commercial,Sales,SAL,IC4,E04510,BRL,325680.49,0.41,1.0
2026-02-28,E04480,São Paulo,Commercial,Sales,SAL,IC4,E04513,BRL,346326.26,0.41,1.0
2026-02-28,E04481,São Paulo,Commercial,Account Management,SAL,M1,E04495,BRL,327368.53,0.41,0.5
2026-02-28,E04483,São Paulo,Commercial,Sales,SAL,M1,E04519,BRL,336843.73,0.41,1.0
2026-02-28,E04484,São Paulo,Commercial,Sales,SAL,M1,E04526,BRL,354581.45,0.41,1.0
2026-02-28,E04485,São Paulo,Commercial,Account Management,SAL,IC5,E04495,BRL,355409.11,0.41,1.0
2026-02-28,E04487,São Paulo,Commercial,Account Management,SAL,IC4,E04505,BRL,304459.22,0.41,1.0
2026-02-28,E04489,São Paulo,Commercial,Sales,SAL,M2,E02688,BRL,371864.31,0.41,1.0
2026-02-28,E04490,São Paulo,Commercial,Account Management,SAL,IC3,E04520,BRL,257049.42,0.41,1.0
2026-02-28,E04492,São Paulo,Commercial,Sales,SAL,IC4,E04515,BRL,336379.66,0.41,1.0
2026-02-28,E04493,São Paulo,Commercial,Sales,SAL,IC4,E04517,BRL,328866.78,0.41,1.0
2026-02-28,E04494,São Paulo,Commercial,Account Management,SAL,M1,E04468,BRL,362951.8,0.41,1.0
2026-02-28,E04495,São Paulo,Commercial,Account Management,SAL,M2,E02688,BRL,393767.72,0.41,1.0
2026-02-28,E04496,São Paulo,Commercial,Sales,SAL,M1,E04489,BRL,347281.36,0.41,1.0
2026-02-28,E04497,São Paulo,Commercial,Sales,SAL,IC3,E04518,BRL,270041.25,0.41,1.0
2026-02-28,E04498,São Paulo,Commercial,Sales,SAL,IC4,E04519,BRL,329162.83,0.41,1.0
2026-02-28,E04499,São Paulo,Commercial,Sales,SAL,IC4,E04865,BRL,339203.63,0.41,0.8
2026-02-28,E04500,São Paulo,Commercial,Account Management,SAL,IC5,E04526,BRL,345461.04,0.41,1.0
2026-02-28,E04501,São Paulo,Commercial,Sales,SAL,IC3,E04898,BRL,279821.96,0.41,1.0
2026-02-28,E04502,São Paulo,Commercial,Sales,SAL,IC4,E04901,BRL,333451.89,0.41,1.0
2026-02-28,E04503,São Paulo,Commercial,Sales,SAL,IC3,E04991,BRL,260883.02,0.41,1.0
2026-02-28,E04504,São Paulo,Commercial,Sales,SAL,IC4,E04992,BRL,343676.52,0.41,1.0
2026-02-28,E04505,São Paulo,Commercial,Account Management,SAL,M1,E04495,BRL,342618.56,0.41,1.0
2026-02-28,E04506,São Paulo,Commercial,Sales,SAL,IC4,E05198,BRL,346043.2,0.41,1.0
2026-02-28,E04508,São Paulo,Commercial,Sales,SAL,M1,E04519,BRL,344141.19,0.41,1.0
2026-02-28,E04510,São Paulo,Commercial,Sales,SAL,M1,E04526,BRL,320706.54,0.41,1.0
2026-02-28,E04512,São Paulo,Commercial,Account Management,SAL,IC3,E04817,BRL,267901.81,0.41,1.0
2026-02-28,E04514,São Paulo,Commercial,Sales,SAL,M1,E04489,BRL,340467.73,0.41,1.0
2026-02-28,E04515,São Paulo,Commercial,Sales,SAL,M1,E04495,BRL,333500.21,0.41,0.5
2026-02-28,E04517,São Paulo,Commercial,Sales,SAL,M1,E04519,BRL,355711.11,0.41,1.0
2026-02-28,E04518,São Paulo,Commercial,Sales,SAL,M1,E04526,BRL,312287.63,0.41,1.0
2026-02-28,E04519,São Paulo,Commercial,Sales,SAL,M2,E02688,BRL,390284.22,0.41,0.5
2026-02-28,E04520,São Paulo,Commercial,Account Management,SAL,M1,E04468,BRL,324414.8,0.41,1.0
2026-02-28,E04521,São Paulo,Commercial,Account Management,SAL,IC4,E04847,BRL,335568.57,0.41,1.0
2026-02-28,E04522,São Paulo,Commercial,Sales,SAL,IC4,E02688,BRL,352592.56,0.41,1.0
2026-02-28,E04523,São Paulo,Commercial,Sales,SAL,IC4,E04436,BRL,303561.87,0.41,1.0
2026-02-28,E04524,São Paulo,Commercial,Sales,SAL,IC3,E04447,BRL,252182.96,0.41,1.0
2026-02-28,E04525,São Paulo,Commercial,Sales,SAL,IC4,E04450,BRL,313695.62,0.41,1.0
2026-02-28,E04526,São Paulo,Commercial,Account Management,SAL,M2,E02688,BRL,360671.6,0.41,1.0
2026-02-28,E04527,São Paulo,Commercial,Sales,SAL,IC5,E04465,BRL,348295.02,0.41,1.0
2026-02-28,E04528,São Paulo,Commercial,Sales,SAL,IC4,E04468,BRL,318757.24,0.41,1.0
2026-02-28,E04529,São Paulo,Commercial,Account Management,SAL,IC3,E04849,BRL,269423.52,0.41,1.0
2026-02-28,E04530,São Paulo,Commercial,Account Management,SAL,IC4,E04866,BRL,316279.15,0.41,1.0
2026-02-28,E04531,São Paulo,Commercial,Sales,SAL,IC3,E04476,BRL,277091.2,0.41,1.0
2026-02-28,E04534,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,98980.9,0.1,1.0
2026-02-28,E04535,Singapore,Risk & Compliance,Risk Management,RSK,IC3,E04643,SGD,106267.65,0.1,1.0
2026-02-28,E04537,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,101786.87,0.1,1.0
2026-02-28,E04539,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E01316,SGD,107792.38,0.1,1.0
2026-02-28,E04540,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,96479.12,0.1,1.0
2026-02-28,E04541,Singapore,Risk & Compliance,Compliance,RSK,IC2,E05267,SGD,107463.0,0.1,1.0
2026-02-28,E04542,Singapore,Risk & Compliance,Compliance,RSK,IC2,E00145,SGD,99965.81,0.1,1.0
2026-02-28,E04544,Singapore,Risk & Compliance,Fraud Operations,RSK,IC3,E01316,SGD,118246.25,0.1,1.0
2026-02-28,E04546,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03815,SGD,100171.6,0.1,1.0
2026-02-28,E04547,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01482,SGD,94596.12,0.1,1.0
2026-02-28,E04549,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,107863.74,0.1,1.0
2026-02-28,E04550,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,110404.16,0.1,1.0
2026-02-28,E04551,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,98929.51,0.1,1.0
2026-02-28,E04555,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E02303,SGD,104043.76,0.1,1.0
2026-02-28,E04556,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04643,SGD,93024.52,0.1,1.0
2026-02-28,E04557,Singapore,Risk & Compliance,Compliance,RSK,IC2,E05267,SGD,92353.56,0.1,1.0
2026-02-28,E04560,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,101511.14,0.1,1.0
2026-02-28,E04561,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03815,SGD,109207.29,0.1,1.0
2026-02-28,E04563,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,99662.31,0.1,1.0
2026-02-28,E04567,Singapore,Risk & Compliance,Compliance,RSK,IC2,E00145,SGD,101561.1,0.1,1.0
2026-02-28,E04569,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01482,SGD,95903.83,0.1,1.0
2026-02-28,E04571,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,104064.22,0.1,1.0
2026-02-28,E04572,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E01316,SGD,98992.04,0.1,1.0
2026-02-28,E04573,Singapore,Risk & Compliance,Compliance,RSK,IC2,E05267,SGD,98599.87,0.1,1.0
2026-02-28,E04574,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E02303,SGD,96260.91,0.1,1.0
2026-02-28,E04575,Singapore,Risk & Compliance,Compliance,RSK,IC2,E00145,SGD,106271.73,0.1,1.0
2026-02-28,E04576,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04643,SGD,95316.18,0.1,1.0
2026-02-28,E04579,Singapore,Risk & Compliance,Compliance,RSK,IC3,E01482,SGD,107276.76,0.1,1.0
2026-02-28,E04580,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,97118.55,0.1,1.0
2026-02-28,E04582,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03815,SGD,88234.8,0.1,1.0
2026-02-28,E04583,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,99854.08,0.1,1.0
2026-02-28,E04589,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,103161.64,0.1,1.0
2026-02-28,E04591,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,97085.27,0.1,1.0
2026-02-28,E04592,Singapore,Risk & Compliance,Fraud Operations,RSK,IC3,E01316,SGD,110498.13,0.1,1.0
2026-02-28,E04593,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E02303,SGD,102010.25,0.1,0.8
2026-02-28,E04594,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,106102.7,0.1,1.0
2026-02-28,E04596,Singapore,Risk & Compliance,Compliance,RSK,IC2,E00145,SGD,109657.32,0.1,1.0
2026-02-28,E04597,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03815,SGD,98196.57,0.1,1.0
2026-02-28,E04598,Singapore,Risk & Compliance,Compliance,RSK,IC3,E01482,SGD,111735.82,0.1,1.0
2026-02-28,E04599,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,101367.57,0.1,1.0
2026-02-28,E04600,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,101064.08,0.1,1.0
2026-02-28,E04601,Singapore,Risk & Compliance,Compliance,RSK,IC3,E05267,SGD,105569.44,0.1,1.0
2026-02-28,E04603,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,97838.07,0.1,0.5
2026-02-28,E04605,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04643,SGD,103893.58,0.1,0.5
2026-02-28,E04607,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E01316,SGD,97817.14,0.1,1.0
2026-02-28,E04613,Bogotá,Risk & Compliance,Fraud Operations,RSK,M2,E04799,COP,240841714.41,0.1,1.0
2026-02-28,E04614,London,Risk & Compliance,Risk Management,RSK,M1,E03028,GBP,127418.51,0.1,1.0
2026-02-28,E04616,Bogotá,Risk & Compliance,Risk Management,RSK,M1,E01098,COP,181070200.45,0.1,1.0
2026-02-28,E04617,Bogotá,Risk & Compliance,Risk Management,RSK,M1,E01375,COP,198915486.59,0.1,1.0
2026-02-28,E04618,Bogotá,Risk & Compliance,Risk Management,RSK,M1,E04613,COP,197668451.54,0.1,1.0
2026-02-28,E04619,Dublin,Technology,Platform Engineering,ENG,M1,E04950,EUR,137199.94,0.1,1.0
2026-02-28,E04620,Dublin,Technology,Platform Engineering,ENG,M1,E05001,EUR,124508.74,0.1,1.0
2026-02-28,E04621,Dublin,Technology,Platform Engineering,ENG,M2,E04624,EUR,128820.95,0.1,0.8
2026-02-28,E04622,Dublin,Technology,Platform Engineering,ENG,M1,E05206,EUR,141513.91,0.1,1.0
2026-02-28,E04623,Dublin,Technology,Platform Engineering,ENG,M2,E04624,EUR,181435.71,0.1,1.0
2026-02-28,E04625,Dublin,Technology,Platform Engineering,ENG,M1,E02527,EUR,140371.81,0.1,1.0
2026-02-28,E04626,Dublin,Operations,Transaction Operations,OPS,M2,E00303,EUR,94954.68,0.05,1.0
2026-02-28,E04627,Dublin,Operations,Transaction Operations,OPS,M1,E02863,EUR,94933.26,0.05,1.0
2026-02-28,E04629,Dublin,Operations,Transaction Operations,OPS,M1,E00303,EUR,98636.58,0.05,1.0
2026-02-28,E04631,Bogotá,Technology,Platform Engineering,ENG,M1,E04676,COP,239722953.18,0.1,1.0
2026-02-28,E04632,Dublin,Operations,Customer Support,OPS,M1,E02863,EUR,92521.58,0.05,1.0
2026-02-28,E04634,New York,Risk & Compliance,Risk Management,RSK,M2,E01650,USD,185859.5,0.1,1.0
2026-02-28,E04635,New York,Risk & Compliance,Risk Management,RSK,M2,E01650,USD,210806.44,0.1,1.0
2026-02-28,E04639,New York,Product,Design,PRD,M1,E03850,USD,182251.56,0.12,1.0
2026-02-28,E04641,Singapore,Risk & Compliance,Risk Management,RSK,M2,E03518,SGD,206900.53,0.1,1.0
2026-02-28,E04642,Singapore,Risk & Compliance,Risk Management,RSK,M2,E03518,SGD,234252.19,0.1,1.0
2026-02-28,E04643,Singapore,Risk & Compliance,Risk Management,RSK,M2,E03518,SGD,162899.12,0.1,1.0
2026-02-28,E04644,New York,Commercial,Sales,SAL,M1,E04736,USD,157103.25,0.25,1.0
2026-02-28,E04646,Mexico City,Risk & Compliance,Risk Management,RSK,M1,E04647,MXN,1137571.0,0.1,1.0
2026-02-28,E04647,Mexico City,Risk & Compliance,Risk Management,RSK,M2,,MXN,1819079.17,0.1,1.0
2026-02-28,E04648,Bogotá,Risk & Compliance,Compliance,RSK,M1,E04936,COP,228449005.78,0.1,1.0
2026-02-28,E04649,Singapore,Operations,Transaction Operations,OPS,M1,E03427,SGD,125352.61,0.05,1.0
2026-02-28,E04652,Bogotá,Corporate Services,Legal,LGL,M1,E03202,COP,246086701.36,0.1,1.0
2026-02-28,E04653,London,Product,Design,PRD,M1,E01643,GBP,142157.82,0.12,1.0
2026-02-28,E04654,Miami,Corporate Services,Finance,FIN,M2,E00793,USD,132092.46,0.1,1.0
2026-02-28,E04655,Miami,Corporate Services,Finance,FIN,M1,E03575,USD,118114.44,0.1,1.0
2026-02-28,E04656,London,Commercial,Sales,SAL,M1,E01919,GBP,107486.5,0.25,1.0
2026-02-28,E04657,London,Commercial,Sales,SAL,M2,E02199,GBP,137108.94,0.25,1.0
2026-02-28,E04658,São Paulo,Product,Design,PRD,M1,E04659,BRL,429884.23,0.12,1.0
2026-02-28,E04659,São Paulo,Product,Design,PRD,M2,,BRL,497404.03,0.12,1.0
2026-02-28,E04662,Bogotá,Technology,Data & Analytics,DAT,M1,E05068,COP,245793133.81,0.1,1.0
2026-02-28,E04663,Bogotá,Technology,Data & Analytics,DAT,M1,E05345,COP,241175399.6,0.1,1.0
2026-02-28,E04666,Bogotá,Technology,Data & Analytics,DAT,M1,E00797,COP,238554467.01,0.1,1.0
2026-02-28,E04667,Bogotá,Technology,Data & Analytics,DAT,M2,E01341,COP,263719205.03,0.1,1.0
2026-02-28,E04668,Bogotá,Technology,Data & Analytics,DAT,M1,E01748,COP,247796038.63,0.1,1.0
2026-02-28,E04669,Bogotá,Technology,Data & Analytics,DAT,M1,E02035,COP,258155505.05,0.1,1.0
2026-02-28,E04670,Bogotá,Technology,Data & Analytics,DAT,M1,E02755,COP,207257199.48,0.1,1.0
2026-02-28,E04671,Dublin,Commercial,Sales,SAL,M3,E02190,EUR,180149.94,0.25,1.0
2026-02-28,E04672,London,Commercial,Account Management,SAL,M2,E01796,GBP,168418.19,0.25,1.0
2026-02-28,E04676,Bogotá,Technology,Infrastructure,ENG,M2,E02916,COP,302182472.77,0.1,1.0
2026-02-28,E04677,Singapore,Commercial,Marketing,MKT,M1,E02565,SGD,152352.69,0.12,0.5
2026-02-28,E04678,Bogotá,Product,Design,PRD,M1,E02295,COP,259037673.13,0.12,1.0
2026-02-28,E04679,Bogotá,Product,Design,PRD,M1,E02295,COP,229935378.32,0.12,1.0
2026-02-28,E04680,Miami,Operations,Transaction Operations,OPS,M2,E01604,USD,125030.67,0.05,1.0
2026-02-28,E04681,London,Technology,Platform Engineering,ENG,M2,E04143,GBP,144757.76,0.1,1.0
2026-02-28,E04682,London,Technology,Platform Engineering,ENG,M1,E00983,GBP,141319.85,0.1,1.0
2026-02-28,E04683,London,Technology,Platform Engineering,ENG,M1,E02673,GBP,142948.59,0.1,1.0
2026-02-28,E04684,San Francisco,Commercial,Sales,SAL,M1,E02505,USD,153445.42,0.25,1.0
2026-02-28,E04685,San Francisco,Commercial,Sales,SAL,M1,E04686,USD,149919.06,0.25,1.0
2026-02-28,E04686,San Francisco,Commercial,Sales,SAL,M2,E02505,USD,150896.96,0.25,1.0
2026-02-28,E04687,Dublin,Product,Product Management,PRD,M2,E00888,EUR,151294.48,0.12,0.5
2026-02-28,E04688,London,Risk & Compliance,Fraud Operations,RSK,M1,E03028,GBP,122835.36,0.1,1.0
2026-02-28,E04689,London,Risk & Compliance,Fraud Operations,RSK,M1,E03028,GBP,121572.37,0.1,1.0
2026-02-28,E04690,London,Risk & Compliance,Fraud Operations,RSK,M3,E04615,GBP,214737.15,0.1,1.0
2026-02-28,E04691,San Francisco,Corporate Services,Human Resources,HRS,M3,E04749,USD,172614.65,0.1,1.0
2026-02-28,E04692,São Paulo,Risk & Compliance,Risk Management,RSK,M1,E05000,BRL,374430.28,0.1,1.0
2026-02-28,E04693,San Francisco,Operations,Transaction Operations,OPS,M2,E00344,USD,148026.01,0.05,1.0
2026-02-28,E04694,San Francisco,Operations,Transaction Operations,OPS,M2,E00344,USD,169889.17,0.05,1.0
2026-02-28,E04696,São Paulo,Technology,Data & Analytics,DAT,M1,E04802,BRL,400460.97,0.1,1.0
2026-02-28,E04697,San Francisco,Product,Product Management,PRD,M1,E03819,USD,165464.54,0.12,1.0
2026-02-28,E04698,San Francisco,Product,Product Management,PRD,M2,E03296,USD,207525.77,0.12,0.5
2026-02-28,E04699,San Francisco,Product,Product Management,PRD,M1,E04698,USD,182557.07,0.12,1.0
2026-02-28,E04700,San Francisco,Technology,Data & Analytics,DAT,M3,E00988,USD,190413.85,0.1,1.0
2026-02-28,E04701,Singapore,Commercial,Account Management,SAL,M1,E03251,SGD,146258.68,0.25,1.0
2026-02-28,E04702,Singapore,Commercial,Account Management,SAL,M1,E04732,SGD,172688.56,0.25,1.0
2026-02-28,E04705,New York,Operations,Transaction Operations,OPS,M1,E04706,USD,131865.78,0.05,1.0
2026-02-28,E04706,New York,Operations,Transaction Operations,OPS,M2,E01330,USD,160115.62,0.05,1.0
2026-02-28,E04708,New York,Operations,Transaction Operations,OPS,M1,E00906,USD,143323.16,0.05,1.0
2026-02-28,E04710,Mexico City,Technology,Platform Engineering,ENG,M1,E02400,MXN,1746283.35,0.1,1.0
2026-02-28,E04711,New York,Technology,Platform Engineering,ENG,M1,E04063,USD,188601.0,0.1,1.0
2026-02-28,E04712,New York,Technology,Platform Engineering,ENG,M1,E04714,USD,175068.24,0.1,1.0
2026-02-28,E04713,New York,Technology,Platform Engineering,ENG,M1,E05094,USD,175205.95,0.1,1.0
2026-02-28,E04714,New York,Technology,Platform Engineering,ENG,M2,E02211,USD,237411.44,0.1,1.0
2026-02-28,E04715,São Paulo,Commercial,Marketing,MKT,M1,E04489,BRL,320245.9,0.12,1.0
